_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
1866,Communities,Northern Development,Manitoulin,Manitoulin Island Stream Restoration Strategy,Complete,March 2019,"Rebuilding and repairing stream banks with sound bio-engineering techniques to restore streams, which are hubs for tourist activities to enhance tourism experiences.","As a result of this project, 14 sites along Manitoulin streams have been restored, which will contribute to sustaining the supply of water that feeds the Great Lakes as well as the tourism, and commercial and recreational fishing opportunities on Manitoulin Island.",Manitoulin,Northeast,25B Spragge St. ,P0P 1N0,,"$181,006",Yes,Yes,,Yes,,45.74549046,-81.80656829
1867,Communities,Northern Development,Marathon,Senior's Housing Project,Complete,October 2018,"Construct a lobby, multi-purpose dining room, activity lounge and a resource library.",Improved support to seniors that require support to maintain an independent lifestyle.,Thunder Bay,Northwest,4 Hemlo Drive,P0T 2E0,,"$11,040,000",Yes,Yes,Yes,Yes,,48.72071,-86.371444
1868,Communities,Northern Development,Marathon,Marathon Pebble Beach Project ,Under construction,2024,"Creating an upper viewing platform, an accessible stairway / ramp, a seasonal washroom, updated parking facilities, new lighting, and interpretive signage.","Enhance the beach area to support increased usage from residents and tourists, contributing to community enjoyment and potentially leading to more tourist spending for Marathon businesses.",Thunder Bay,Northwest,4 Hemlo Drive,P0T 2E0,,"$1,000,000",Yes,Yes,Yes,,,48.70738,-86.38645
1869,Communities,Northern Development,Mattawa,Brooke Street Extension Light Industrial Subdivision,Complete,December 2017,Development of a light industrial/commercial park in the community of Mattawa,"Eight light industrial lots with 600 metres of sewer, water and natural gas mains, as well as the extension of three phase electrical services",Nipissing,Northeast,160 Water Street,P0H 1V0,,"$500,000",Yes,Yes,Yes,,,46.319991,-78.70547
1870,Communities,Northern Development,Mattawan,Rehabilitation of the Community Hall and Garage in Mattawan,Complete,December 2024,"Extending the life of the municipal garage (small storage shed) by removing old shingles and installing a metal roof, and rehabilitation of the community hall.",Extend the useful life of a municipal asset and improve quality of life for residents at the only public gathering place within the township.,Nipissing,Northeast,947 Hwy 533,P0H 1V0,,0,Yes,Yes,,,,46.31350624,-78.70187613
1871,Communities,Northern Development,Mishkeegogamang First Nation,Mishkeegogamang Fire Hall Project,Under construction,October 2025,Build a new fire hall in the community. ,The community will have critical fire protectioin capability to mitigate the loss of existing community infrastructure and assets.,,Northwest,50 James Road,P0V 2H0,,"$2,773,408",,Yes,Yes,,,51.231994,-90.2328
1872,Communities,Northern Development,Niisaachewan Anishinaabe Nation,Ochiichagwe'Babigo'Ining Ojibway Nation - New Economic Development Centre of Excellence NEW NAME of community: Niisachewan Anishinaabe Nation,Complete,June 2020,"This project will see the new construction of a community facility providing space for conferences, gymnasium, economic development activity, training and more",Centre of Excellence Building constructed,,Northwest,Niisachewan Anishinaabe Nation off Highway 658,P9N 1K1,,"$2,000,000",,Yes,Yes,Yes,,,
1873,Communities,Northern Development,Nipigon,Nipigon Waterfront Development - Boardwalk and Events Park ,Complete,June 2018,"Adding 1,700 m. boardwalk, events park, lookout tower and parking/rest area",Increasing use of waterfront for community and visitors,Thunder Bay,Northwest,Cemetary Rd,P0T 2J0,,"$2,788,125",Yes,Yes,Yes,Yes,,49.015503,-88.277282
1874,Communities,Northern Development,Nipigon,Nipigon Waterfront Development - Water and sewer line,Complete,June 2018,Install 600 meters of water and sewer pipe to connect events park to main system,Improved use of waterfront for community and visitors,Thunder Bay,Northwest,First St,P0T 2J0,,"$1,860,000",,Yes,,Yes,https://www.nipigon.net/2015/01/07/1-million-investment-announced/,49.015503,-88.277282
1875,Communities,Northern Development,Nipissing First Nation,Bineshii Business Park Infrastructure project,Complete,March 2024,Upgrading and development of a 76-acre commercial and light industrial park.,Project will create opportunities and make lots available for business start-up and expansions.,,Northeast,Bineshii Park. Highway 17 in Yellek.  West of City of North Bay. ,P1B8G5,,"$7,015,005",,Yes,Yes,Yes,,46.3404,-79.5769
1876,Communities,Northern Development,North Bay,Canadore College - Film post-production facility,Complete,February 2018,Expansion and renovation,"New post-production facility to have sound and voice mixing studios, colour grading (correction), 24-seat Mac lab ",Nipissing,Northeast,100  College Dr,P1B 8K9,,"$1,875,500",,Yes,Yes,Yes,https://www.canadorecollege.ca/programs/post-production,46.343662,-79.492758
1877,Communities,Northern Development,North Bay,King's Landing Wharf Upgrades and Multi-Use Pier,Complete,December 2019,Upgrading waterfront wharf and pier,Increasing use of waterfront for community and visitors,Nipissing,Northeast,200 Memorial Dr,P1B 8K5,,"$375,000",Yes,Yes,Yes,Yes,,46.312274,-79.469824
1878,Communities,Northern Development,North Bay,Tilden Lake Community Centre Reconstruction,Complete,January 2014,Construction of a new community centre,A new and fully functional community centre. ,Nipissing,Northeast,46 Village Dr.,P0H 2K0,,"$140,000",Yes,Yes,,Yes,,46.578485,-79.633392
1879,Communities,Northern Development,North Bay,Main Street Revitalization,Under construction,September 2024,"Upgrade sidewalks, steps, and railings, and upgrade lighting, including festoon lighting. Provide power outlet for use by film industry.","Will increase accessibility, safety, attractiveness, and vibrancy of Main Street.",Nipissing,Northeast,Main Street,P1B 1W8,,"$6,756,420",Yes,Yes,,,,46.312274,-79.469824
1880,Communities,Northern Development,North Bay,Expansion of the North Bay Humane Society Community Campus.,Complete,April 2024,Construction of a new adoption centre and HVAC renovations on existing building.,"Increase the capacity of the facility to provide upgraded kennels and community spaces. New HVAC in existing building, which will be used for surgical procedures.",Nipissing,Northeast,2060 Main Street West,P1B 8K5,,"$2,400,000",,Yes,,Yes,,46.32528,-79.49682
1881,Communities,Northern Development,Parry Sound,Village of South River - Brewery Expansion,Complete,September 2016,New building expansion ,"8,500-sq. ft. expansion to house community events room for rental and to host special events",Parry Sound,Northeast,Highway124,P0A 1X0,,"$727,875",Yes,Yes,Yes,,,45.840619,-79.378967
1882,Communities,Northern Development,Parry Sound,Bobby Orr Hall of Fame Exhibition Re-Design,Complete,July 2023,"The project involves the re-design of the Bobby Orr Hall of Fame exhibit space, resulting in a modernized experience for visitors and diverse interpretation of the area’s sport heritage, STEAM (science, technology, engineering, arts, math) educational content, Indigenous culture of the Parry Sound region, and information on the Georgian Bay Biosphere (a UNESCO world biosphere).","The project is intended to update the exhibition’s content, modernize the displays, and exhibition space in general, and be more energy efficient.",Parry Sound,Northeast,2 Bay Street,P2A 1S3,,0,Yes,Yes,Yes,,,45.33892864,-80.03938669
1883,Communities,Northern Development,Pickle Lake,Pickle Lake Multi-Purpose Community Service Centre,Planning,September 2025,"Construct a 4,345 square foot building as a multi-purpose community services centre. ",This building will house the following services for the community:  land ambulance services; training / meeting and conference space to support employers and area communities; hub for tourism; cultural displays; Community Futures Development Corporation Services; Ontario Works services; and Contact North training services. ,Kenora,Northwest,8 Claude Avenue,P0V 3A0,,0,Yes,Yes,Yes,,,51.468,-90.19492
1884,Communities,Northern Development,Powassan,Trout Creek Community Centre Upgrades,Complete,March 2015,Renovation of existing building,"Continued use of the facility  for sporting events, community socials, and special occasions",Parry Sound,Northeast,181 Main St W,P0H 2L0,,"$303,300",Yes,Yes,,,,46.016907,-79.381287
1885,Communities,Northern Development,Rainy River,Tile drainage project in Rainy River district,Complete,March 2017,"Installing tile drainage on more than 1,900 acres of farmland",Improving soil quality and resulting in healthier crops with higher yields,Rainy River,Northwest,Rainy River District,P0W 1L0,,"$1,000,000",,Yes,,Yes,,48.84991,-92.63704
1886,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,February 2016,Installing tile drainage on more than 2114 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,142,700",,Yes,,Yes,,48.61157,-92.637
1887,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,November 2019,Installing tile drainage on more than 1924 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,962,000",,Yes,,Yes,,48.61157,-92.637
1888,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,December 2022,Installing tile drainage on more than 1924 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,962,000",,Yes,,Yes,,48.61157,-92.637
1889,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,December 2023,Installing tile drainage on more than 1924 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,962,000",,Yes,,Yes,,48.61157,-92.637
1890,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,December 2023,Installing tile drainage on more than 1924 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,962,000",,Yes,,Yes,,48.61157,-92.637
1891,Communities,Northern Development,Rainy River,Rainy River Drainage Project,Complete,March 2024,Installing tile drainage on more than 1924 acres of farmland in the Rainy River area.,Improved soil quality.,Rainy River,Northwest,Rainy River District,P0W1L0,,"$2,962,000",,Yes,,Yes,,48.61157,-92.637
1892,Communities,Northern Development,Rainy River District,Stratton Sales Barn Updates,Complete,April 2022,"Rebuild two cattle sales barns, install underground watering system, new scale and improve other areas.",The project facilitates major upgrades and will extend the seasons at the sales barn.  Enables hosting more auctions and attracting Ontario producers to the local market.,Rainy River,Northwest,97 Sales Barn Road,P0W 1N0,,"$829,700",,Yes,Yes,Yes,,48.6822,-94.1551
1893,Communities,Northern Development,Rainy River District,Community Hall Restorations,Complete,April 2023,Restorations to community hall.,Restored community hall used for events.,Rainy River,Northwest,Box 111,P0W1C0,,"$200,000",,Yes,,Yes,,48.767075,-93.680143
1894,Communities,Northern Development,Rainy River District,Rainy River Future Development Corporation (RRFDC) Events Tent and Storage,Under construction,2024,Purchase of tent and construction of building to store tent.,The completed project will ensure proper all-season protection of the tent and extend its useful life.  ,Rainy River,Northwest,6444 Highway 11,P0W 1E0,,"$155,000",Yes,Yes,,,,48.637359,-93.864682
1895,Communities,Northern Development,Red Lake,Red Lake Regional Heritage Centre Gallery Revitalization Project,Complete,March 2023,Upgrading and modernizing existing exhibits and creating two new major exhibits at the Red Lake Regional Heritage Centre to showcase local history and culture.,A more up-to-date and attractive tourism and community destination.,Kenora,Northwest,52 Hwy 105,P0V 2M0,,"$364,100",Yes,Yes,,,,51.01436,-93.82151
1896,Communities,Northern Development,Sables-Spanish Rivers,Massey & District Community Centre Roof Repair,Complete,December 2023,Repair and install a new roof membrane of the Massey & District Community Centre & Arena.,Repaired and waterproof roof.,Sudbury,Northeast,455 Government Road,P0P 1P0,,0,Yes,Yes,,,,46.20600273,-82.08425701
1897,Communities,Northern Development,Sables-Spanish Rivers,Webbwood Outdoor Rink Upgrade,Under construction,2024,Upgrade and renovate the outdoor rink in Webbwood.,Outdoor rink to be fully useable and safe.,Sudbury,Northeast,12 Algoma Street,P0P 2G0,,0,Yes,Yes,,,,46.27104533,-81.88504261
