_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
704,Education,Education,Wellington North,Kenilworth Public Elementary School,Complete,September 2016,Renovation of existing school,School renovation,Wellington,Southwest,7478 SIDEROAD 7 RR 4,N0G2E0,,"$485,260",,Yes,,,,43.89712,-80.63285
705,Education,Education,West Lincoln,St. Martin Catholic Elementary School,Complete,September 2017,Construction of new school,New replacement facility to accommodate 454 students,Niagara,Central,18 STREAMSIDE DR,L0R2A0,,"$10,299,245",,Yes,,,,43.094687,-79.548565
706,Education,Education,West Nipissing,École élémentaire publique Jeunesse Active,Complete,September 2015,Expansion of existing school,New classroom addition of 61 pupil places for a growing school,Nipissing,Northeast,130 LISGAR ST,P2B3H4,,"$3,112,199",,Yes,,Yes,,46.372,-79.9409
707,Education,Education,West Nipissing,École élémentaire catholique la Résurrection,Complete,September 2015,Renovation of existing school,Minor school renovation to accommodate a child care,Nipissing,Northeast,136 THIRD ST,P2B3C6,,0,,,Yes,Yes,,46.36026,-79.92363
708,Education,Education,West Perth,Mitchell District Public Secondary School,Complete,September 2015,Renovation of existing school,School renovation as a result of condition of school,Perth,Southwest,95 FRANCES ST E RR 5,N0K1N0,,0,,,,Yes,,43.47518,-81.18946
709,Education,Education,Whitby,Brooklin Public Secondary School,Complete,September 2015,New school built,"Accommodates about 1,100 secondary students",Durham,Central,20 Carnwith Dr W,L1M0K7,,"$27,774,060",,Yes,,Yes,,43.965799,-78.962663
710,Education,Education,Whitby,Florence M Heard Facility Holding,Complete,September 2017,Demolition,Full/Partial demolition of the existing facility,Durham,Central,100 GARDEN ST,L1N3W2,,0,,,,Yes,,43.88258,-78.93402
711,Education,Education,Whitby,Willows Walk Public Elementary School,Complete,September 2021,Construction of new school,"New facility to accommodate 490 students in a growing community, including the construction of 73 child care spaces and of 1 EarlyON room",Durham,Central,51 LAZIO ST,L1R3A1,,"$12,861,196",,Yes,,Yes,,43.924966,-78.937811
712,Education,Education,Whitby,St. John Paul II Catholic Elementary School,Complete,September 2017,Expansion of existing school,Renovation to accommodate 1 EarlyON room,Durham,Central,160 CACHET BLVD,L1M2L9,,"$252,085",,Yes,,,,43.96636081,-78.94324063
713,Education,Education,Whitby,École élémentaire catholique Jean-Paul II,Complete,September 2018,Addition and renovation to accommodate students,,Durham,Central,1001 HUTCHISON AVE,L1N 2A3,,"$754,694",,Yes,,Yes,,43.87759,-78.92517
714,Education,Education,Whitby,St. Marguerite D'Youville Catholic Elementary School,Complete,September 2021,Construction of new school,"New replacement facility to accommodate 323 students, including the construction of 24 child care spaces and of 1 EarlyON room",Durham,Central,250 MICHAEL BLVD,L1N6B1,,"$10,518,724",,Yes,,Yes,,43.8716,-78.9523
715,Education,Education,Whitby,école élémentaire catholique Brooklyn,Planning,September 2026,Construction of new school,"New facility to accommodate 354 underserved French-language students, including the construction of 49 child care spaces",Durham,Central,TBD,L1M2C8,,"$11,948,817",,Yes,,,,,
716,Education,Education,Whitchurch-Stouffville,Barbara Reid Public Elementary School,Complete,September 2017,Construction of new school,New facility to accommodate 615 students in a growing community,York,Central,130 HOOVER PARK DR,L4A1S5,,"$11,144,869",,Yes,,,,43.96869552,-79.22518053
717,Education,Education,Whitchurch-Stouffville,Blessed Chiara Badano / St. Katherine Drexel Catholic Elementary and Secondary School,Complete,March 2024,Construction of new school,"New facility to accommodate 1400 students in a growing community, including the construction of 49 child care spaces",York,Central,NINTH LINE,,,"$35,462,296",,Yes,,Yes,,43.98152,-79.25821
718,Education,Education,Whitchurch-Stouffville,École élémentaire et secondaire catholique Pape-François,Complete,September 2015,New school built,New facility to accommodate 420 underserved French-language students,York,Central,276 SUNSET BLVD,L4A3R1,,"$12,515,192",,Yes,Yes,,,43.9677955,-79.2545051
719,Education,Education,Whitchurch-Stouffville,Stouffville Public Elementary School,Under construction,September 2025,Construction of new school,New facility to accommodate 638 students in a growing community,York,Central,EDWARD ST / MILLARD ST,,,"$25,221,700",,Yes,,Yes,,43.976392,-79.253238
720,Education,Education,Wilmot,Sir Adam Beck Public Elementary School,Complete,September 2016,Expansion of existing school,New classroom addition of 92 pupil places for a growing school,Waterloo,Southwest,1140 SNYDER'S RD W,N3A0A8,,"$1,356,435",,Yes,,,,43.40155,-80.68592
721,Education,Education,Wilmot,Baden Catholic Elementary School,Planning,September 2026,Construction of new school,"New facility to accommodate 294 students in a growing community, including the construction of 88 child care spaces",Waterloo,Southwest,TBD,N3A2L9,,"$12,117,126",,Yes,,,,,
722,Education,Education,Windsor,James L Dunn Public Elementary School,Complete,September 2022,Construction of new school,"New facility to accommodate 645 students as a result of a consolidation, including the construction of 73 child care spaces",Essex,Southwest,1123 MERCER ST,N9A1N8,,"$15,428,989",,Yes,,,,42.31108,-83.0195
723,Education,Education,Windsor,WF Herman Academy Public Elementary and Secondary School,Complete,September 2016,Expansion of existing school,New classroom addition of 104 pupil places to accommodate students as a result of a consolidation,Essex,Southwest,S-1905 BERNARD RD,N8W0A8,,"$6,264,409",,Yes,,,,42.30719,-82.97359
724,Education,Education,Windsor,Prince Andrew Public Elementary School,Complete,September 2021,Construction of new school,New replacement facility to accommodate 423 students,Essex,Southwest,LAURIER PKWY / DISPUTED RD,,,"$10,313,477",,Yes,,,,42.22538,-83.03094
725,Education,Education,Windsor,St. Teresa of Calcutta Catholic Elementary School,Complete,September 2017,Construction of new school,New facility to accommodate 400 students as a result of a consolidation,Essex,Southwest,1860 CHANDLER RD,N8W0A9,,"$8,900,040",,Yes,,,,42.3076176,-82.9854799
726,Education,Education,Windsor,St. James Catholic Elementary School,Complete,September 2017,Expansion of existing school,New classroom addition of 46 pupil places to accommodate students as a result of a consolidation,Essex,Southwest,1601 ST JAMES ST,N9C3P6,,"$1,289,198",,Yes,,,,42.28389,-83.06128
727,Education,Education,Windsor,Assumption Catholic Secondary School,Complete,September 2017,Renovation of existing school,School renovation to address accommodation needs as a result of a consolidation,Essex,Southwest,1100 HURON CHURCH RD,N9C2K7,,"$1,832,186",,Yes,,Yes,,42.29489,-83.06163
728,Education,Education,Windsor,Catholic Central Catholic Secondary School,Complete,January 2023,Construction of new school,New replacement facility to accommodate 850 students,Essex,Southwest,2465 MCDOUGALL ST,N8X3N9,,"$28,557,410",,Yes,,Yes,,42.289966,-83.018547
729,Education,Education,Windsor,Westview Freedom Academy Public Secondary School,Complete,September 2015,Renovation of existing school,School renovation to address accommodation needs as a result of a consolidation,Essex,Southwest,1375 CALIFORNIA AVE,N9B2Z8,,"$2,386,818",,Yes,,,,42.29241,-83.05581
730,Education,Education,Windsor,Roseland Public Elementary School,Complete,September 2018,Renovation of existing school,School renovation to address accommodation needs as a result of a consolidation,Essex,Southwest,620 CABANA RD E,N9G1A4,,"$3,567,547",,Yes,,,,42.2595,-82.99254
731,Education,Education,Windsor,Eastwood Parkview Public Elementary School,Complete,September 2023,Construction of new school,"New facility to accommodate 501 students as a result of a consolidation, including the construction of 73 child care spaces",Essex,Southwest,3070 STILLMEADOW RD,N8R1N3,,"$13,913,990",,Yes,,,,42.299937,-82.91261
732,Education,Education,Windsor,Northwood Public Elementary School,Complete,March 2025,Expansion of existing school,New classroom addition of 184 pupil places for a growing school,Essex,Southwest,1100 NORTHWOOD ST,N9E1A3,,"$4,854,477",,Yes,,,,42.27782,-83.03014
733,Education,Education,Woodstock,école élémentaire et secondaire catholique Sainte-Marguerite-Bourgeoys-Notre-Dame,Complete,September 2018,Expansion of existing school,New classroom addition of 184 pupil places for a growing school,Oxford,Southwest,700 BRISTOL ST,N4T0E4,,"$3,770,280",,Yes,,,,43.1493,-80.7151
734,Education,Education,Woodstock,North Woodstock Public Elementary School,Planning,January 2026,Construction of new school,"New facility to accommodate 660 students in a growing community, including the construction of 88 child care spaces",Oxford,Southwest,OXFORD RD 17 / 13TH LINE,,,"$31,952,431",,Yes,,,,43.16190253,-80.75865183
735,Education,Education,Woodstock,St. Michael's Catholic Elementary School,Under construction,September 2025,Expansion of existing school,"New classroom addition of 230 pupil places for a growing school, including 88 child care spaces",Oxford,Southwest,1085 DEVONSHIRE AVE,N4S5S1,,"$11,098,631",,Yes,,,,43.1471,-80.7322
736,Education,Education,Woolwich,Riverside Public Elementary School,Complete,September 2016,Construction of new school,New facility to accommodate 557 students in a growing community including the construction of 88 child care spaces,Waterloo,Southwest,250 WILLIAM ST,N3B1N3,,"$13,660,541",,Yes,,,,43.60141,-80.57063
737,Education,Education,Woolwich,St. Boniface Catholic Elementary School,Complete,September 2021,Construction of new school,"New facility to accommodate 257 students in a growing community, including the construction of 88 child care spaces and of 3 EarlyON rooms",Waterloo,Southwest,255 STARLIGHT AVE,,,"$10,383,010",,Yes,,,,43.46961382,-80.41569672
738,Education,Education,Woolwich,Breslau-Hopewell Crossing Public Elementary School,Planning,September 2026,Construction of new school,"New facility to accommodate 611 students in a growing community, including the construction of 73 child care spaces",Waterloo,Southwest,LOXLEIGH LANE / IRONHORSE DR,,,"$16,552,917",,Yes,,,,43.49303978,-80.40094316
739,Education,Education,,Confederation Public Elementary School,Complete,September 2016,Expansion of existing school,New classroom addition of 115 pupil places to accommodate students as a result of a consolidation,,,54 EWING DR,N3R5H8,,"$5,808,808",,Yes,,,,43.16773,-80.29071
740,Education,Education,,Mapleview Public Elementary School,Complete,September 2018,Construction of new school,"New facility to accommodate 423 students as a result of a consolidation, including the construction of 16 child care spaces and of 1 child and family room",,,223 FAIRVIEW AVE W,N1A1M4,,"$10,337,291",,Yes,,Yes,,42.91261163,-79.61740088
741,Education,Education,,Thompson Creek Public Elementary School,Complete,September 2017,Expansion of existing school,New classroom addition of 95 pupil places to accommodate students as a result of a consolidation,,,800 CROSS ST W,N1A1N7,,"$1,281,990",,Yes,,,,42.9141,-79.63072
742,Education,Education,,Elgin Avenue Public Elementary School,Planning,September 2025,Expansion of existing school,"New classroom addition of 98 pupil places to accommodate students as a result of a consolidation, including 49 child care spaces and of 1 EarlyON room",,,80 ELGIN AVE,N3Y4A8,,"$6,180,145",,Yes,,,,42.83702,-80.31406
743,Education,Education,,St. Frances Cabrini Catholic Elementary School,Complete,September 2018,Expansion of existing school,New classroom addition of 49 pupil places to accommodate students as a result of a consolidation,,,373 NORTHERN AVE,N4B2R4,,"$1,183,044",,Yes,,Yes,,42.85253,-80.48872
744,Education,Education,,Fairview Avenue Public Elementary School,Complete,September 2018,Full/partial demolition of the existing facility,,,,223 FAIRVIEW AVE W,N1A1M4,,"$980,000",,Yes,,,,42.91261163,-79.61740088
745,Education,Education,,SW Brantford Public Elementary School,Under construction,September 2025,Construction of new school,"New facility to accommodate 650 students in a growing community, including the construction of 64 child care spaces",,,230 SHELLARD LANE,N3T0B9,,"$16,269,978",Yes,Yes,,,,43.122113,-80.299625
746,Education,Education,,Caledonia Public Elementary School,Under construction,September 2025,Construction of new school,"New facility to accommodate 441 students in a growing community, including the construction of 49 child care spaces",,,MACLACHLAN AVE / WHITHORN CRES,,,"$18,935,580",,Yes,,,,43.07348954,-79.93126346
747,Education,Education,,Caledonia Catholic Elementary School,Planning,September 2025,Construction of new school,New facility to accommodate 305 students in a growing community,,,MACLACHLAN AVE / WHITHORN CRES,,,"$14,118,466",,Yes,,,,43.07348954,-79.93126346
748,Education,Education,,Brantford Catholic Secondary School,Planning,September 2026,Construction of new school,"New facility to accommodate 1,119 students in a growing community, including the construction of 128 child care spaces",,,TBD,N3T5L8,,"$50,696,085",,Yes,,,,,
749,Education,Infrastructure,Owen Sound,Georgian College - Marine Emergency Duties Training and Research Centre,Complete,May 2017,Construction of Marine Emergency Duties Training and Research Centre at Owen Sound campus of Georgian College ,"Will include firefighting confidence centre, simulated lifeboat/freefall training facilities, classrooms and offices",Grey,Southwest,1450 8th St E,N4K 5R4,,"$3,920,518",,Yes,Yes,Yes,,44.568239,-80.918644
750,Education,Infrastructure,Sarnia,Lambton College - Centre for Health Education & Sustainable Care,Complete,December 2019,Replacing outdated facility,New centre to feature multi-functional health laboratories and interactive learning studios,Lambton,Southwest,1457 London Rd,N7S 6K4,,"$20,000,000",,Yes,Yes,Yes,,42.98,-82.35
